launch_day,has_twitter,has_website,market_cap_decile,description_bin,treated_n,treated_graduation_mean,control_n,control_graduation_mean,att_cell
2026-05-22,0,0,9,short,9,0.1111111111111111,331.0,0.0030211480362537,0.1080899630748573
2026-05-22,0,0,9,very_long,1,0.0,57.0,0.0,0.0
2026-05-22,0,0,9,zero,18,0.0,699.0,0.0014306151645207,-0.0014306151645207
2026-05-22,0,1,0,long,2,0.0,5.0,0.0,0.0
2026-05-22,0,1,0,very_long,2,0.0,15.0,0.0,0.0
2026-05-22,0,1,1,medium,3,0.0,13.0,0.0,0.0
2026-05-22,0,1,1,short,1,0.0,1.0,0.0,0.0
2026-05-22,0,1,1,very_long,1,0.0,16.0,0.0,0.0
2026-05-22,0,1,2,long,1,0.0,22.0,0.0454545454545454,-0.0454545454545454
2026-05-22,0,1,2,very_long,1,0.0,18.0,0.0,0.0
2026-05-22,0,1,2,zero,2,0.0,58.0,0.0172413793103448,-0.0172413793103448
2026-05-22,0,1,5,very_long,1,0.0,3.0,0.0,0.0
2026-05-22,0,1,6,medium,2,0.0,15.0,0.0,0.0
2026-05-22,0,1,6,short,3,0.0,4.0,0.0,0.0
2026-05-22,0,1,6,very_long,1,0.0,7.0,0.0,0.0
2026-05-22,0,1,7,long,1,0.0,17.0,0.0,0.0
2026-05-22,0,1,7,medium,1,0.0,19.0,0.0,0.0
2026-05-22,0,1,7,short,3,0.0,14.0,0.0,0.0
2026-05-22,0,1,7,very_long,4,0.0,11.0,0.0,0.0
2026-05-22,0,1,7,zero,1,0.0,36.0,0.0,0.0
2026-05-22,0,1,8,long,1,0.0,12.0,0.0,0.0
2026-05-22,0,1,8,very_long,5,0.0,8.0,0.0,0.0
2026-05-22,0,1,9,very_long,5,0.0,13.0,0.0,0.0
2026-05-22,1,0,0,long,4,0.0,15.0,0.0,0.0
2026-05-22,1,0,0,medium,3,0.0,141.0,0.0,0.0
2026-05-22,1,0,0,very_long,1,0.0,22.0,0.0,0.0
2026-05-22,1,0,0,zero,2,0.0,288.0,0.0,0.0
2026-05-22,1,0,1,long,3,0.0,5.0,0.0,0.0
2026-05-22,1,0,1,medium,1,0.0,135.0,0.0,0.0
2026-05-22,1,0,1,very_long,2,0.0,19.0,0.0,0.0
2026-05-22,1,0,1,zero,4,0.0,80.0,0.0,0.0
2026-05-22,1,0,2,medium,4,0.0,652.0,0.0030674846625766,-0.0030674846625766
2026-05-22,1,0,2,very_long,1,0.0,32.0,0.0,0.0
2026-05-22,1,0,2,zero,1,0.0,780.0,0.0025641025641025,-0.0025641025641025
2026-05-22,1,0,4,medium,1,0.0,510.0,0.0,0.0
2026-05-22,1,0,4,short,1,0.0,103.0,0.0,0.0
2026-05-22,1,0,5,long,1,0.0,32.0,0.0,0.0
2026-05-22,1,0,5,very_long,2,0.0,19.0,0.0,0.0
2026-05-22,1,0,5,zero,1,0.0,682.0,0.0,0.0
2026-05-22,1,0,6,long,2,0.0,40.0,0.0,0.0
2026-05-22,1,0,6,medium,1,0.0,188.0,0.0053191489361702,-0.0053191489361702
2026-05-22,1,0,6,short,1,0.0,73.0,0.0,0.0
2026-05-22,1,0,6,very_long,6,0.0,31.0,0.0,0.0
2026-05-22,1,0,7,long,6,0.0,39.0,0.0,0.0
2026-05-22,1,0,7,medium,4,0.0,183.0,0.0,0.0
2026-05-22,1,0,7,very_long,3,0.0,30.0,0.0,0.0
2026-05-22,1,0,7,zero,1,0.0,364.0,0.0,0.0
2026-05-22,1,0,8,long,1,0.0,14.0,0.0,0.0
2026-05-22,1,0,8,medium,17,0.0,199.0,0.0,0.0
2026-05-22,1,0,8,very_long,3,0.0,16.0,0.0,0.0
2026-05-22,1,0,8,zero,1,0.0,467.0,0.0,0.0
2026-05-22,1,0,9,long,1,0.0,12.0,0.0833333333333333,-0.0833333333333333
2026-05-22,1,0,9,medium,8,0.0,147.0,0.0612244897959183,-0.0612244897959183
2026-05-22,1,0,9,short,1,0.0,56.0,0.0,0.0
2026-05-22,1,0,9,very_long,1,0.0,16.0,0.0,0.0
2026-05-22,1,0,9,zero,2,0.0,327.0,0.036697247706422,-0.036697247706422
2026-05-22,1,1,0,long,5,0.0,30.0,0.0,0.0
2026-05-22,1,1,0,medium,2,0.0,87.0,0.0,0.0
2026-05-22,1,1,0,short,2,0.0,24.0,0.0,0.0
2026-05-22,1,1,0,very_long,10,0.0,10.0,0.0,0.0
2026-05-22,1,1,0,zero,6,0.0,171.0,0.0,0.0
2026-05-22,1,1,1,long,6,0.0,12.0,0.0,0.0
2026-05-22,1,1,1,medium,2,0.0,55.0,0.0,0.0
2026-05-22,1,1,1,short,1,0.0,12.0,0.0,0.0
2026-05-22,1,1,1,very_long,3,0.0,2.0,0.0,0.0
2026-05-22,1,1,1,zero,1,1.0,39.0,0.0,1.0
2026-05-22,1,1,2,long,16,0.0625,92.0,0.0,0.0625
2026-05-22,1,1,2,medium,81,0.0,1145.0,0.0008733624454148,-0.0008733624454148
2026-05-22,1,1,2,short,15,0.0,47.0,0.0,0.0
2026-05-22,1,1,2,very_long,24,0.0416666666666666,72.0,0.0,0.0416666666666666
2026-05-22,1,1,2,zero,28,0.0,1171.0,0.0,0.0
2026-05-22,1,1,4,long,2,0.0,26.0,0.0,0.0
2026-05-22,1,1,4,medium,2,0.0,778.0,0.0,0.0
2026-05-22,1,1,4,short,1,0.0,67.0,0.0,0.0
2026-05-22,1,1,4,very_long,2,0.0,9.0,0.0,0.0
2026-05-22,1,1,4,zero,5,0.0,656.0,0.0,0.0
2026-05-22,1,1,5,long,3,0.0,29.0,0.0,0.0
2026-05-22,1,1,5,medium,35,0.0,538.0,0.0,0.0
2026-05-22,1,1,5,short,6,0.0,54.0,0.0,0.0
2026-05-22,1,1,5,very_long,5,0.0,39.0,0.0,0.0
2026-05-22,1,1,5,zero,7,0.0,506.0,0.0,0.0
2026-05-22,1,1,6,long,7,0.0,34.0,0.0,0.0
2026-05-22,1,1,6,medium,9,0.0,224.0,0.0,0.0
2026-05-22,1,1,6,short,3,0.0,53.0,0.0,0.0
2026-05-22,1,1,6,very_long,13,0.0,30.0,0.0,0.0
2026-05-22,1,1,6,zero,2,0.0,379.0,0.0,0.0
2026-05-22,1,1,7,long,13,0.0,99.0,0.0,0.0
2026-05-22,1,1,7,medium,18,0.0,268.0,0.0,0.0
2026-05-22,1,1,7,short,2,0.0,47.0,0.0,0.0
2026-05-22,1,1,7,very_long,11,0.0,50.0,0.0,0.0
2026-05-22,1,1,7,zero,4,0.0,396.0,0.0025252525252525,-0.0025252525252525
2026-05-22,1,1,8,long,19,0.0,34.0,0.0,0.0
2026-05-22,1,1,8,medium,4,0.0,292.0,0.0034246575342465,-0.0034246575342465
2026-05-22,1,1,8,short,5,0.0,47.0,0.0,0.0
2026-05-22,1,1,8,very_long,8,0.0,29.0,0.0,0.0
2026-05-22,1,1,8,zero,4,0.0,613.0,0.0,0.0
2026-05-22,1,1,9,long,16,0.125,42.0,0.0238095238095238,0.1011904761904761
2026-05-22,1,1,9,medium,12,0.0833333333333333,196.0,0.0306122448979591,0.0527210884353741
2026-05-22,1,1,9,short,2,0.5,46.0,0.0217391304347826,0.4782608695652174
2026-05-22,1,1,9,very_long,13,0.0769230769230769,33.0,0.0303030303030303,0.0466200466200466
2026-05-22,1,1,9,zero,9,0.1111111111111111,328.0,0.0121951219512195,0.0989159891598916
2026-05-23,0,0,0,very_long,2,0.0,54.0,0.0,0.0
2026-05-23,0,0,0,zero,4,0.0,765.0,0.0,0.0
2026-05-23,0,0,1,long,1,0.0,45.0,0.0,0.0
2026-05-23,0,0,1,medium,1,0.0,164.0,0.0,0.0
2026-05-23,0,0,1,very_long,3,0.0,55.0,0.0181818181818181,-0.0181818181818181
2026-05-23,0,0,2,long,1,0.0,62.0,0.0,0.0
2026-05-23,0,0,2,medium,3,0.0,292.0,0.0,0.0
2026-05-23,0,0,2,very_long,1,0.0,120.0,0.0083333333333333,-0.0083333333333333
2026-05-23,0,0,2,zero,2,0.0,378.0,0.0,0.0
2026-05-23,0,0,4,zero,1,0.0,83.0,0.0,0.0
2026-05-23,0,0,5,long,1,0.0,27.0,0.0,0.0
2026-05-23,0,0,5,medium,3,0.0,114.0,0.0,0.0
2026-05-23,0,0,5,short,1,0.0,70.0,0.0,0.0
2026-05-23,0,0,5,zero,4,0.0,141.0,0.0,0.0
2026-05-23,0,0,6,medium,3,0.0,116.0,0.0,0.0
2026-05-23,0,0,6,short,3,0.0,65.0,0.0,0.0
2026-05-23,0,0,6,very_long,7,0.0,35.0,0.0,0.0
2026-05-23,0,0,6,zero,1,0.0,130.0,0.0,0.0
2026-05-23,0,0,7,long,2,0.0,48.0,0.0,0.0
2026-05-23,0,0,7,medium,3,0.0,108.0,0.0,0.0
2026-05-23,0,0,7,short,6,0.0,86.0,0.0,0.0
2026-05-23,0,0,7,very_long,3,0.0,43.0,0.0,0.0
2026-05-23,0,0,7,zero,3,0.0,182.0,0.0,0.0
2026-05-23,0,0,8,long,2,0.0,17.0,0.0,0.0
2026-05-23,0,0,8,zero,5,0.0,215.0,0.0,0.0
2026-05-23,0,0,9,long,1,0.0,59.0,0.0,0.0
2026-05-23,0,0,9,zero,21,0.0,453.0,0.0022075055187637,-0.0022075055187637
2026-05-23,0,1,0,short,1,0.0,12.0,0.0,0.0
2026-05-23,0,1,2,medium,1,0.0,195.0,0.0,0.0
2026-05-23,0,1,2,very_long,2,0.0,13.0,0.0,0.0
2026-05-23,0,1,4,zero,1,0.0,80.0,0.0,0.0
2026-05-23,0,1,6,very_long,1,0.0,7.0,0.0,0.0
2026-05-23,0,1,7,long,1,0.0,7.0,0.0,0.0
2026-05-23,0,1,7,medium,3,0.0,28.0,0.0,0.0
2026-05-23,0,1,7,very_long,1,0.0,14.0,0.0,0.0
2026-05-23,0,1,8,very_long,4,0.0,7.0,0.0,0.0
2026-05-23,0,1,9,long,1,0.0,2.0,0.0,0.0
2026-05-23,0,1,9,very_long,1,0.0,11.0,0.0,0.0
2026-05-23,1,0,0,long,1,0.0,13.0,0.0,0.0
2026-05-23,1,0,0,short,1,0.0,43.0,0.0,0.0
2026-05-23,1,0,1,medium,1,0.0,22.0,0.0,0.0
2026-05-23,1,0,2,medium,2,0.0,467.0,0.0,0.0
2026-05-23,1,0,2,short,1,0.0,26.0,0.0,0.0
2026-05-23,1,0,2,very_long,2,0.0,34.0,0.0,0.0
2026-05-23,1,0,6,long,1,0.0,38.0,0.0,0.0
2026-05-23,1,0,6,medium,2,0.0,193.0,0.0,0.0
2026-05-23,1,0,6,very_long,6,0.0,26.0,0.0,0.0
2026-05-23,1,0,6,zero,1,0.0,384.0,0.0,0.0
2026-05-23,1,0,7,long,4,0.0,53.0,0.0,0.0
2026-05-23,1,0,7,medium,6,0.0,122.0,0.0,0.0
2026-05-23,1,0,7,short,1,0.0,61.0,0.0,0.0
2026-05-23,1,0,7,very_long,6,0.0,24.0,0.0,0.0
2026-05-23,1,0,8,medium,1,0.0,145.0,0.0,0.0
2026-05-23,1,0,8,short,1,0.0,63.0,0.0,0.0
2026-05-23,1,0,8,very_long,1,0.0,16.0,0.0,0.0
2026-05-23,1,0,8,zero,1,0.0,434.0,0.0,0.0
2026-05-23,1,0,9,long,1,0.0,7.0,0.1428571428571428,-0.1428571428571428
2026-05-23,1,0,9,medium,1,0.0,89.0,0.0224719101123595,-0.0224719101123595
2026-05-23,1,1,0,long,1,0.0,21.0,0.0,0.0
2026-05-23,1,1,0,medium,1,0.0,80.0,0.0,0.0
2026-05-23,1,1,0,short,2,0.0,23.0,0.0,0.0
2026-05-23,1,1,0,very_long,1,0.0,15.0,0.0,0.0
2026-05-23,1,1,0,zero,5,0.0,168.0,0.0,0.0
2026-05-23,1,1,1,long,5,0.0,3.0,0.0,0.0
2026-05-23,1,1,1,short,1,0.0,19.0,0.0,0.0
2026-05-23,1,1,1,very_long,4,0.0,9.0,0.0,0.0
2026-05-23,1,1,2,long,3,0.3333333333333333,81.0,0.0,0.3333333333333333
2026-05-23,1,1,2,medium,29,0.0,756.0,0.0,0.0
2026-05-23,1,1,2,short,3,0.0,22.0,0.0,0.0
2026-05-23,1,1,2,very_long,6,0.0,44.0,0.0,0.0
2026-05-23,1,1,2,zero,17,0.0,489.0,0.0,0.0
2026-05-23,1,1,4,medium,2,0.0,498.0,0.0,0.0
2026-05-23,1,1,4,short,1,0.0,39.0,0.0,0.0
2026-05-23,1,1,5,long,7,0.1428571428571428,31.0,0.0,0.1428571428571428
2026-05-23,1,1,5,medium,18,0.0555555555555555,378.0,0.0,0.0555555555555555
2026-05-23,1,1,5,short,5,0.0,76.0,0.0,0.0
2026-05-23,1,1,5,very_long,3,0.0,60.0,0.0,0.0
2026-05-23,1,1,6,long,5,0.0,52.0,0.0,0.0
2026-05-23,1,1,6,medium,4,0.0,193.0,0.0,0.0
2026-05-23,1,1,6,short,3,0.0,62.0,0.0,0.0
2026-05-23,1,1,6,very_long,10,0.0,26.0,0.0,0.0
2026-05-23,1,1,6,zero,7,0.0,312.0,0.0,0.0
2026-05-23,1,1,7,long,10,0.0,93.0,0.0,0.0
2026-05-23,1,1,7,medium,12,0.0,245.0,0.0,0.0
2026-05-23,1,1,7,short,5,0.0,50.0,0.0,0.0
2026-05-23,1,1,7,very_long,9,0.0,32.0,0.0,0.0
2026-05-23,1,1,7,zero,4,0.0,363.0,0.0,0.0
2026-05-23,1,1,8,long,11,0.0,60.0,0.0,0.0
2026-05-23,1,1,8,medium,5,0.0,265.0,0.0037735849056603,-0.0037735849056603
2026-05-23,1,1,8,short,1,0.0,52.0,0.0,0.0
2026-05-23,1,1,8,very_long,1,0.0,46.0,0.0,0.0
2026-05-23,1,1,8,zero,2,0.0,544.0,0.0,0.0
2026-05-23,1,1,9,long,17,0.2352941176470588,49.0,0.0,0.2352941176470588
2026-05-23,1,1,9,medium,18,0.0555555555555555,165.0,0.0303030303030303,0.0252525252525252
2026-05-23,1,1,9,short,6,0.1666666666666666,61.0,0.0163934426229508,0.1502732240437158
2026-05-23,1,1,9,very_long,15,0.1333333333333333,62.0,0.0161290322580645,0.1172043010752688
2026-05-23,1,1,9,zero,1,0.0,304.0,0.0098684210526315,-0.0098684210526315
2026-05-24,0,0,0,medium,24,0.0,196.0,0.0,0.0
2026-05-24,0,0,0,short,1,0.0,432.0,0.0,0.0
2026-05-24,0,0,0,very_long,1,0.0,66.0,0.0,0.0
2026-05-24,0,0,1,medium,39,0.0,209.0,0.0,0.0
2026-05-24,0,0,1,very_long,4,0.0,53.0,0.0,0.0
2026-05-24,0,0,2,long,3,0.0,59.0,0.0,0.0
2026-05-24,0,0,2,medium,4,0.0,146.0,0.0,0.0
2026-05-24,0,0,2,short,1,0.0,123.0,0.0,0.0
2026-05-24,0,0,2,very_long,1,0.0,180.0,0.0,0.0
2026-05-24,0,0,2,zero,2,0.0,350.0,0.0,0.0
2026-05-24,0,0,3,short,1,0.0,19.0,0.0,0.0
2026-05-24,0,0,4,zero,1,0.0,82.0,0.0,0.0
2026-05-24,0,0,5,long,1,0.0,19.0,0.0,0.0
2026-05-24,0,0,5,short,1,0.0,70.0,0.0,0.0
2026-05-24,0,0,5,zero,4,0.0,156.0,0.0,0.0
2026-05-24,0,0,6,long,2,0.0,35.0,0.0,0.0
2026-05-24,0,0,6,medium,3,0.0,115.0,0.008695652173913,-0.008695652173913
2026-05-24,0,0,6,short,3,0.0,94.0,0.0,0.0
2026-05-24,0,0,6,very_long,4,0.0,47.0,0.0,0.0
2026-05-24,0,0,6,zero,2,0.0,159.0,0.0,0.0
2026-05-24,0,0,7,long,4,0.0,46.0,0.0,0.0
2026-05-24,0,0,7,medium,4,0.0,100.0,0.0,0.0
2026-05-24,0,0,7,short,3,0.0,100.0,0.0,0.0
2026-05-24,0,0,7,very_long,3,0.0,49.0,0.0,0.0
2026-05-24,0,0,7,zero,3,0.0,194.0,0.0,0.0
2026-05-24,0,0,8,medium,4,0.0,66.0,0.0,0.0
2026-05-24,0,0,8,zero,3,0.0,278.0,0.0,0.0
2026-05-24,0,0,9,medium,9,0.0,135.0,0.0074074074074074,-0.0074074074074074
2026-05-24,0,0,9,short,4,0.0,345.0,0.0,0.0
2026-05-24,0,0,9,very_long,1,0.0,27.0,0.0,0.0
2026-05-24,0,0,9,zero,21,0.0,571.0,0.0087565674255691,-0.0087565674255691
2026-05-24,0,1,0,very_long,1,0.0,8.0,0.0,0.0
2026-05-24,0,1,1,medium,1,0.0,12.0,0.0,0.0
2026-05-24,0,1,1,very_long,1,0.0,6.0,0.0,0.0
2026-05-24,0,1,2,long,1,0.0,10.0,0.0,0.0
2026-05-24,0,1,2,very_long,2,0.0,23.0,0.0,0.0
2026-05-24,0,1,2,zero,3,0.0,35.0,0.0,0.0
2026-05-24,0,1,3,long,1,0.0,1.0,0.0,0.0
2026-05-24,0,1,5,very_long,1,0.0,5.0,0.0,0.0
2026-05-24,0,1,6,long,2,0.0,9.0,0.0,0.0
2026-05-24,0,1,6,very_long,2,0.0,16.0,0.0,0.0
2026-05-24,0,1,7,very_long,2,0.0,17.0,0.0,0.0
2026-05-24,0,1,7,zero,3,0.0,55.0,0.0181818181818181,-0.0181818181818181
2026-05-24,0,1,8,very_long,1,0.0,4.0,0.0,0.0
2026-05-24,0,1,9,very_long,2,0.0,4.0,0.0,0.0
2026-05-24,1,0,0,medium,1,0.0,91.0,0.0,0.0
2026-05-24,1,0,0,very_long,1,0.0,16.0,0.0,0.0
2026-05-24,1,0,0,zero,1,0.0,179.0,0.0,0.0
2026-05-24,1,0,1,long,1,0.0,10.0,0.0,0.0
2026-05-24,1,0,1,very_long,1,0.0,16.0,0.0,0.0
2026-05-24,1,0,1,zero,1,0.0,105.0,0.0,0.0
2026-05-24,1,0,2,long,1,0.0,20.0,0.0,0.0
2026-05-24,1,0,2,medium,3,0.0,565.0,0.0017699115044247,-0.0017699115044247
2026-05-24,1,0,2,short,5,0.0,44.0,0.0,0.0
2026-05-24,1,0,2,zero,18,0.0,646.0,0.0046439628482972,-0.0046439628482972
2026-05-24,1,0,3,medium,1,0.0,108.0,0.0,0.0
2026-05-24,1,0,4,medium,3,0.0,370.0,0.0,0.0
2026-05-24,1,0,4,zero,4,0.0,480.0,0.0,0.0
2026-05-24,1,0,5,long,1,0.0,22.0,0.0,0.0
2026-05-24,1,0,5,medium,1,0.0,293.0,0.0,0.0
2026-05-24,1,0,5,short,1,0.0,49.0,0.0,0.0
2026-05-24,1,0,5,very_long,3,0.0,13.0,0.0,0.0
2026-05-24,1,0,5,zero,34,0.0,464.0,0.0,0.0
2026-05-24,1,0,6,long,2,0.0,20.0,0.0,0.0
2026-05-24,1,0,6,medium,2,0.0,198.0,0.0,0.0
2026-05-24,1,0,6,short,1,0.0,82.0,0.0,0.0
2026-05-24,1,0,6,very_long,3,0.0,20.0,0.0,0.0
2026-05-24,1,0,6,zero,6,0.0,480.0,0.0,0.0
2026-05-24,1,0,7,long,2,0.0,43.0,0.0,0.0
2026-05-24,1,0,7,medium,3,0.0,182.0,0.0,0.0
2026-05-24,1,0,7,short,1,0.0,51.0,0.0,0.0
2026-05-24,1,0,7,very_long,2,0.0,24.0,0.0,0.0
2026-05-24,1,0,7,zero,2,0.0,329.0,0.0,0.0
2026-05-24,1,0,8,long,1,0.0,22.0,0.0,0.0
2026-05-24,1,0,8,medium,5,0.0,210.0,0.0,0.0
2026-05-24,1,0,8,short,1,0.0,65.0,0.0,0.0
2026-05-24,1,0,8,zero,1,0.0,440.0,0.0,0.0
2026-05-24,1,0,9,medium,3,0.0,151.0,0.0198675496688741,-0.0198675496688741
2026-05-24,1,0,9,short,1,0.0,52.0,0.0,0.0
2026-05-24,1,0,9,zero,1,0.0,245.0,0.0244897959183673,-0.0244897959183673
2026-05-24,1,1,0,long,3,0.0,26.0,0.0,0.0
2026-05-24,1,1,0,medium,3,0.0,79.0,0.0,0.0
2026-05-24,1,1,0,short,2,0.0,15.0,0.0,0.0
2026-05-24,1,1,0,very_long,6,0.0,8.0,0.0,0.0
2026-05-24,1,1,0,zero,1,0.0,118.0,0.0,0.0
2026-05-24,1,1,1,long,6,0.0,6.0,0.0,0.0
2026-05-24,1,1,1,medium,1,0.0,53.0,0.0,0.0
2026-05-24,1,1,1,very_long,3,0.0,8.0,0.0,0.0
2026-05-24,1,1,1,zero,3,0.0,84.0,0.0,0.0
2026-05-24,1,1,2,long,6,0.0,21.0,0.0,0.0
2026-05-24,1,1,2,medium,11,0.0,1018.0,0.0,0.0
2026-05-24,1,1,2,short,12,0.0,23.0,0.0,0.0
2026-05-24,1,1,2,very_long,14,0.0,12.0,0.0,0.0
2026-05-24,1,1,3,long,1,0.0,4.0,0.0,0.0
2026-05-24,1,1,3,medium,8,0.0,414.0,0.0,0.0
2026-05-24,1,1,3,short,2,0.0,27.0,0.0,0.0
2026-05-24,1,1,3,very_long,1,0.0,5.0,0.0,0.0
2026-05-24,1,1,3,zero,10,0.0,232.0,0.0,0.0
2026-05-24,1,1,4,long,1,0.0,14.0,0.0,0.0
2026-05-24,1,1,4,medium,1,0.0,562.0,0.0,0.0
2026-05-24,1,1,4,short,4,0.0,46.0,0.0,0.0
2026-05-24,1,1,4,very_long,1,0.0,4.0,0.0,0.0
2026-05-24,1,1,4,zero,1,0.0,318.0,0.0,0.0
2026-05-24,1,1,5,long,7,0.0,40.0,0.0,0.0
2026-05-24,1,1,5,medium,6,0.0,446.0,0.0,0.0
2026-05-24,1,1,5,short,7,0.0,47.0,0.0,0.0
2026-05-24,1,1,5,very_long,2,0.0,12.0,0.0,0.0
2026-05-24,1,1,5,zero,2,0.0,361.0,0.0,0.0
2026-05-24,1,1,6,long,7,0.0,71.0,0.0,0.0
2026-05-24,1,1,6,medium,11,0.0,290.0,0.0,0.0
2026-05-24,1,1,6,short,6,0.0,43.0,0.0,0.0
2026-05-24,1,1,6,very_long,10,0.0,27.0,0.0,0.0
2026-05-24,1,1,6,zero,5,0.0,363.0,0.0,0.0
2026-05-24,1,1,7,long,15,0.0,122.0,0.0,0.0
2026-05-24,1,1,7,medium,17,0.0588235294117647,309.0,0.0,0.0588235294117647
2026-05-24,1,1,7,short,4,0.0,46.0,0.0,0.0
2026-05-24,1,1,7,very_long,17,0.0,38.0,0.0,0.0
2026-05-24,1,1,7,zero,7,0.0,336.0,0.0,0.0
2026-05-24,1,1,8,long,18,0.0,62.0,0.0,0.0
2026-05-24,1,1,8,medium,9,0.0,297.0,0.0,0.0
2026-05-24,1,1,8,short,2,0.0,62.0,0.0,0.0
2026-05-24,1,1,8,very_long,8,0.0,16.0,0.0,0.0
2026-05-24,1,1,8,zero,10,0.0,528.0,0.0,0.0
2026-05-24,1,1,9,long,18,0.2222222222222222,44.0,0.0227272727272727,0.1994949494949494
2026-05-24,1,1,9,medium,19,0.2105263157894736,198.0,0.0151515151515151,0.1953748006379585
2026-05-24,1,1,9,short,5,0.2,45.0,0.0,0.2
2026-05-24,1,1,9,very_long,8,0.0,19.0,0.0526315789473684,-0.0526315789473684
2026-05-24,1,1,9,zero,8,0.125,294.0,0.010204081632653,0.1147959183673469
2026-05-25,0,0,0,long,1,0.0,32.0,0.0,0.0
2026-05-25,0,0,0,medium,1,0.0,225.0,0.0,0.0
2026-05-25,0,0,0,very_long,1,0.0,82.0,0.0,0.0
2026-05-25,0,0,0,zero,2,0.0,850.0,0.0,0.0
2026-05-25,0,0,1,long,1,0.0,50.0,0.0,0.0
2026-05-25,0,0,1,very_long,1,0.0,75.0,0.0,0.0
2026-05-25,0,0,1,zero,10,0.0,1162.0,0.0,0.0
2026-05-25,0,0,3,long,1,0.0,70.0,0.0,0.0
2026-05-25,0,0,3,medium,5,0.0,180.0,0.0111111111111111,-0.0111111111111111
2026-05-25,0,0,3,short,2,0.0,153.0,0.0,0.0
2026-05-25,0,0,3,zero,6,0.0,293.0,0.0,0.0
2026-05-25,0,0,5,medium,1,0.0,66.0,0.0,0.0
2026-05-25,0,0,5,short,2,0.0,105.0,0.0,0.0
2026-05-25,0,0,5,very_long,2,0.0,32.0,0.0,0.0
2026-05-25,0,0,5,zero,2,0.0,165.0,0.0,0.0
2026-05-25,0,0,6,long,1,0.0,47.0,0.0,0.0
2026-05-25,0,0,6,short,1,0.0,79.0,0.0,0.0
2026-05-25,0,0,6,very_long,2,0.0,51.0,0.0,0.0
2026-05-25,0,0,6,zero,2,0.0,202.0,0.0,0.0
2026-05-25,0,0,7,long,2,0.0,52.0,0.0,0.0
2026-05-25,0,0,7,medium,1,0.0,119.0,0.0,0.0
2026-05-25,0,0,7,very_long,3,0.0,47.0,0.0,0.0
2026-05-25,0,0,7,zero,2,0.0,202.0,0.0,0.0
2026-05-25,0,0,8,long,1,0.0,16.0,0.0,0.0
2026-05-25,0,0,8,medium,2,0.0,96.0,0.0,0.0
2026-05-25,0,0,8,very_long,1,0.0,24.0,0.0,0.0
2026-05-25,0,0,8,zero,5,0.0,290.0,0.0,0.0
2026-05-25,0,0,9,short,4,0.0,321.0,0.0031152647975077,-0.0031152647975077
2026-05-25,0,0,9,zero,19,0.0526315789473684,604.0,0.0049668874172185,0.0476646915301498
2026-05-25,0,1,0,long,1,0.0,5.0,0.0,0.0
2026-05-25,0,1,0,very_long,2,0.0,3.0,0.0,0.0
2026-05-25,0,1,1,medium,1,0.0,57.0,0.0,0.0
2026-05-25,0,1,1,very_long,1,0.0,3.0,0.0,0.0
2026-05-25,0,1,3,short,2,0.0,15.0,0.0,0.0
2026-05-25,0,1,4,medium,1,0.0,49.0,0.0,0.0
2026-05-25,0,1,5,medium,1,0.0,29.0,0.0,0.0
2026-05-25,0,1,5,short,1,0.0,16.0,0.0,0.0
2026-05-25,0,1,6,long,2,0.0,6.0,0.0,0.0
2026-05-25,0,1,6,medium,1,0.0,19.0,0.0,0.0
2026-05-25,0,1,7,medium,1,0.0,19.0,0.0,0.0
2026-05-25,0,1,7,short,1,0.0,9.0,0.0,0.0
2026-05-25,0,1,8,medium,2,0.0,23.0,0.0,0.0
2026-05-25,0,1,8,short,1,0.0,11.0,0.0,0.0
2026-05-25,0,1,8,very_long,1,0.0,9.0,0.0,0.0
2026-05-25,0,1,9,medium,1,0.0,25.0,0.0,0.0
2026-05-25,0,1,9,very_long,1,0.0,8.0,0.125,-0.125
2026-05-25,1,0,0,medium,1,0.0,69.0,0.0,0.0
2026-05-25,1,0,1,very_long,1,0.0,8.0,0.0,0.0
2026-05-25,1,0,1,zero,4,0.0,80.0,0.0,0.0
2026-05-25,1,0,3,medium,1,0.0,709.0,0.001410437235543,-0.001410437235543
2026-05-25,1,0,3,very_long,1,0.0,22.0,0.0,0.0
2026-05-25,1,0,3,zero,2,0.0,901.0,0.0,0.0
2026-05-25,1,0,4,zero,2,0.0,651.0,0.0,0.0
2026-05-25,1,0,5,medium,2,0.0,324.0,0.0,0.0
2026-05-25,1,0,5,short,1,0.0,99.0,0.0,0.0
2026-05-25,1,0,5,zero,2,0.0,677.0,0.0,0.0
2026-05-25,1,0,6,long,6,0.0,45.0,0.0,0.0
2026-05-25,1,0,6,medium,6,0.0,266.0,0.0,0.0
2026-05-25,1,0,6,very_long,2,0.0,28.0,0.0,0.0
2026-05-25,1,0,6,zero,2,0.0,611.0,0.0,0.0
2026-05-25,1,0,7,long,5,0.0,70.0,0.0,0.0
2026-05-25,1,0,7,medium,8,0.0,230.0,0.0,0.0
2026-05-25,1,0,7,short,3,0.0,72.0,0.0,0.0
2026-05-25,1,0,7,very_long,4,0.0,26.0,0.0,0.0
2026-05-25,1,0,7,zero,1,0.0,484.0,0.0,0.0
2026-05-25,1,0,8,long,2,0.0,23.0,0.0,0.0
2026-05-25,1,0,8,medium,1,0.0,235.0,0.0042553191489361,-0.0042553191489361
2026-05-25,1,0,9,long,1,0.0,13.0,0.0,0.0
